id,text,target_entity,aspect,sentiment
525,LOCATION1 is lovely but  it 's probably a bit more gentrified,LOCATION1,safety,None
525,LOCATION1 is lovely but  it 's probably a bit more gentrified,LOCATION1,transit-location,None
525,LOCATION1 is lovely but  it 's probably a bit more gentrified,LOCATION1,price,None
526,"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",LOCATION1,price,None
526,"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",LOCATION1,safety,Negative
526,"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",LOCATION1,general,Negative
526,"Avoid LOCATION1 because it's dirtier and more dangerous, and be aware that there is a lot of council housing in the area",LOCATION1,transit-location,None
527,i live near LOCATION1,LOCATION1,general,None
527,i live near LOCATION1,LOCATION1,safety,None
527,i live near LOCATION1,LOCATION1,transit-location,None
527,i live near LOCATION1,LOCATION1,price,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION2,price,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION2,transit-location,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION1,transit-location,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION1,price,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION2,safety,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION1,safety,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION1,general,None
528,We live in LOCATION1 and sold our 3 bed flat in LOCATION2 and bought a 5 bed house,LOCATION2,general,None
529,LOCATION1 is predominantly safe,LOCATION1,price,None
529,LOCATION1 is predominantly safe,LOCATION1,transit-location,None
529,LOCATION1 is predominantly safe,LOCATION1,general,None
529,LOCATION1 is predominantly safe,LOCATION1,safety,Positive
53,"Having lived in LOCATION1, I think you'll need to stay away from the dodgier parts of it, where crime prob is rife",LOCATION1,safety,Negative
53,"Having lived in LOCATION1, I think you'll need to stay away from the dodgier parts of it, where crime prob is rife",LOCATION1,price,None
53,"Having lived in LOCATION1, I think you'll need to stay away from the dodgier parts of it, where crime prob is rife",LOCATION1,transit-location,None
53,"Having lived in LOCATION1, I think you'll need to stay away from the dodgier parts of it, where crime prob is rife",LOCATION1,general,None
530,"LOCATION1 is very expensive part of London to live ( i was born there , many years ago )",LOCATION1,price,Negative
530,"LOCATION1 is very expensive part of London to live ( i was born there , many years ago )",LOCATION1,general,None
530,"LOCATION1 is very expensive part of London to live ( i was born there , many years ago )",LOCATION1,transit-location,None
530,"LOCATION1 is very expensive part of London to live ( i was born there , many years ago )",LOCATION1,safety,None
531,LOCATION1 has a train service non-stop to LHR every 15-20 minutes (heathrow Express),LOCATION1,safety,None
531,LOCATION1 has a train service non-stop to LHR every 15-20 minutes (heathrow Express),LOCATION1,price,None
531,LOCATION1 has a train service non-stop to LHR every 15-20 minutes (heathrow Express),LOCATION1,general,None
531,LOCATION1 has a train service non-stop to LHR every 15-20 minutes (heathrow Express),LOCATION1,transit-location,Positive
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION1,transit-location,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION1,price,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION2,general,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION1,general,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION2,transit-location,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION2,price,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION2,safety,None
532,"Try parking at one of the Piccadilly line stations on your way through LOCATION1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to LOCATION2",LOCATION1,safety,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION1,safety,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION2,general,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION1,general,Positive
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION1,price,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION2,price,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION2,safety,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION2,transit-location,None
533,"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",LOCATION1,transit-location,None
534,"LOCATION1 is awesome , nice parks , pubs and plenty to do",LOCATION1,general,Positive
534,"LOCATION1 is awesome , nice parks , pubs and plenty to do",LOCATION1,transit-location,None
534,"LOCATION1 is awesome , nice parks , pubs and plenty to do",LOCATION1,price,None
534,"LOCATION1 is awesome , nice parks , pubs and plenty to do",LOCATION1,safety,None
535,"LOCATION1 is beautiful/trendy places to eat and drink , and the kind of area I like but at the minute the rent is extremely high",LOCATION1,safety,None
535,"LOCATION1 is beautiful/trendy places to eat and drink , and the kind of area I like but at the minute the rent is extremely high",LOCATION1,price,Negative
535,"LOCATION1 is beautiful/trendy places to eat and drink , and the kind of area I like but at the minute the rent is extremely high",LOCATION1,general,Positive
535,"LOCATION1 is beautiful/trendy places to eat and drink , and the kind of area I like but at the minute the rent is extremely high",LOCATION1,transit-location,None
536,LOCATION1 (: i love it,LOCATION1,general,Positive
536,LOCATION1 (: i love it,LOCATION1,price,None
536,LOCATION1 (: i love it,LOCATION1,transit-location,None
536,LOCATION1 (: i love it,LOCATION1,safety,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION2,price,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION1,general,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION1,price,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION2,safety,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION2,transit-location,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION2,general,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION1,transit-location,None
537,Prices in LOCATION2 are on a par with LOCATION1,LOCATION1,safety,None
538,"LOCATION1 bells is in the London, not the east end",LOCATION1,price,None
538,"LOCATION1 bells is in the London, not the east end",LOCATION1,transit-location,None
538,"LOCATION1 bells is in the London, not the east end",LOCATION1,general,None
538,"LOCATION1 bells is in the London, not the east end",LOCATION1,safety,None
539,While you are in the area you could also visit nearby LOCATION1,LOCATION1,transit-location,None
539,While you are in the area you could also visit nearby LOCATION1,LOCATION1,safety,None
539,While you are in the area you could also visit nearby LOCATION1,LOCATION1,price,None
539,While you are in the area you could also visit nearby LOCATION1,LOCATION1,general,None
54,LOCATION1 tube station,LOCATION1,price,None
54,LOCATION1 tube station,LOCATION1,general,None
54,LOCATION1 tube station,LOCATION1,safety,None
54,LOCATION1 tube station,LOCATION1,transit-location,None
540,you could also try round the LOCATION1 area,LOCATION1,transit-location,None
540,you could also try round the LOCATION1 area,LOCATION1,general,Positive
540,you could also try round the LOCATION1 area,LOCATION1,price,None
540,you could also try round the LOCATION1 area,LOCATION1,safety,None
541,"The good bits  near the LOCATION1 (N1) are very nice, very central and also safe",LOCATION1,price,None
541,"The good bits  near the LOCATION1 (N1) are very nice, very central and also safe",LOCATION1,general,Positive
541,"The good bits  near the LOCATION1 (N1) are very nice, very central and also safe",LOCATION1,transit-location,Positive
541,"The good bits  near the LOCATION1 (N1) are very nice, very central and also safe",LOCATION1,safety,Positive
